Date,Open,High,Low,Close,Adj_Close,Volume,Dividends,Splits
2012-06-20,31.93,32.02,30.81,31.68,31.68,311000,0.0,0.0
2012-06-21,31.52,32.02,29.32,29.54,29.54,569300,0.0,0.0
2012-06-22,30.0,31.2,29.11,29.27,29.27,1561100,0.0,0.0
2012-06-25,28.84,28.94,27.84,28.26,28.26,657300,0.0,0.0
2012-06-26,28.41,28.41,27.53,27.78,27.78,490400,0.0,0.0
2012-06-27,27.62,28.38,27.62,28.0,28.0,351100,0.0,0.0
2012-06-28,26.98,27.59,25.82,26.49,26.49,1178700,0.0,0.0
2012-06-29,27.1,28.36,27.01,28.1,28.1,458300,0.0,0.0
2012-07-02,28.15,29.49,27.44,29.13,29.13,350800,0.0,0.0
2012-07-03,29.06,29.25,28.8,29.04,29.04,138900,0.0,0.0
2012-07-05,28.89,30.53,28.68,29.86,29.86,152100,0.0,0.0
2012-07-06,29.29,29.86,28.88,29.63,29.63,444500,0.0,0.0
2012-07-09,29.17,29.59,27.42,28.07,28.07,814000,0.0,0.0
2012-07-10,28.24,28.24,26.51,26.83,26.83,694900,0.0,0.0
2012-07-11,26.83,27.41,26.25,26.59,26.59,350400,0.0,0.0
2012-07-12,26.32,27.5,25.9,27.1,27.1,247000,0.0,0.0
2012-07-13,27.24,28.74,27.02,28.19,28.19,354600,0.0,0.0
2012-07-16,28.05,29.32,27.94,28.43,28.43,422400,0.0,0.0
2012-07-17,27.89,28.29,27.49,27.97,27.97,653100,0.0,0.0
2012-07-18,27.86,29.45,27.5,28.92,28.92,910600,0.0,0.0
2012-07-19,29.0,29.36,28.47,29.19,29.19,846600,0.0,0.0
2012-07-20,29.12,29.57,28.06,28.55,28.55,6141100,0.0,0.0
2012-07-23,28.25,28.63,28.0,28.06,28.06,1015000,0.0,0.0
2012-07-24,28.15,28.25,27.75,27.96,27.96,365400,0.0,0.0
2012-07-25,28.11,28.47,27.6,28.25,28.25,396100,0.0,0.0
2012-07-26,28.83,28.93,27.99,28.37,28.37,644500,0.0,0.0
2012-07-27,28.64,29.9,28.05,29.27,29.27,770700,0.0,0.0
2012-07-30,29.18,29.28,28.37,28.75,28.75,322500,0.0,0.0
2012-07-31,28.65,29.55,28.64,29.4,29.4,518400,0.0,0.0
2012-08-01,29.69,29.8,28.68,28.95,28.95,338300,0.0,0.0
2012-08-02,28.4,28.54,27.0,28.28,28.28,840100,0.0,0.0
2012-08-03,28.9,28.99,27.53,27.94,27.94,422100,0.0,0.0
2012-08-06,27.98,29.74,27.88,29.16,29.16,624100,0.0,0.0
2012-08-07,29.64,30.84,29.39,30.51,30.51,758900,0.0,0.0
2012-08-08,30.26,30.66,29.69,30.16,30.16,231500,0.0,0.0
2012-08-09,30.21,30.58,29.94,30.52,30.52,285700,0.0,0.0
2012-08-10,30.28,30.75,29.95,30.18,30.18,309200,0.0,0.0
2012-08-13,30.22,30.3,29.46,29.85,29.85,320800,0.0,0.0
2012-08-14,30.04,30.12,29.42,29.68,29.68,154800,0.0,0.0
2012-08-15,29.29,29.93,28.74,29.29,29.29,384300,0.0,0.0
2012-08-16,29.56,30.76,29.05,30.66,30.66,551400,0.0,0.0
2012-08-17,30.85,31.0,30.43,30.9,30.9,376100,0.0,0.0
2012-08-20,30.9,31.5,30.58,31.44,31.44,347500,0.0,0.0
2012-08-21,31.5,31.75,30.47,30.75,30.75,314800,0.0,0.0
2012-08-22,30.8,30.95,30.5,30.6,30.6,265700,0.0,0.0
2012-08-23,30.51,30.94,30.05,30.93,30.93,389400,0.0,0.0
2012-08-24,30.9,31.06,30.45,30.86,30.86,337800,0.0,0.0
2012-08-27,31.07,31.16,30.54,31.03,31.03,332800,0.0,0.0
2012-08-28,31.0,31.12,30.89,31.0,31.0,290600,0.0,0.0
2012-08-29,31.0,31.04,30.51,30.84,30.84,311300,0.0,0.0
2012-08-30,30.52,31.36,29.91,30.5,30.5,932500,0.0,0.0
2012-08-31,34.5,36.12,34.25,34.4,34.4,3464700,0.0,0.0
2012-09-04,34.49,35.52,34.29,35.38,35.38,603700,0.0,0.0
2012-09-05,35.54,37.44,35.23,37.02,37.02,1069700,0.0,0.0
2012-09-06,37.58,37.75,36.33,37.23,37.23,571200,0.0,0.0
2012-09-07,37.2,38.49,36.6,38.29,38.29,846500,0.0,0.0
2012-09-10,38.2,38.21,36.09,36.98,36.98,752200,0.0,0.0
2012-09-11,37.0,37.19,36.33,36.49,36.49,429200,0.0,0.0
2012-09-12,36.98,37.4,36.7,36.88,36.88,353000,0.0,0.0
2012-09-13,36.98,38.08,36.0,37.81,37.81,608600,0.0,0.0
2012-09-14,38.48,39.75,38.26,39.08,39.08,663300,0.0,0.0
2012-09-17,39.09,39.09,37.72,38.35,38.35,401500,0.0,0.0
2012-09-18,38.39,38.5,37.56,37.66,37.66,268600,0.0,0.0
2012-09-19,37.49,38.3,37.48,37.86,37.86,313300,0.0,0.0
2012-09-20,37.58,37.81,35.85,36.75,36.75,1202500,0.0,0.0
2012-09-21,37.16,37.75,36.61,37.14,37.14,1607700,0.0,0.0
2012-09-24,36.87,37.12,36.01,36.26,36.26,571800,0.0,0.0
2012-09-25,36.65,38.07,36.3,36.79,36.79,1692600,0.0,0.0
2012-09-26,36.61,36.68,34.92,35.93,35.93,484700,0.0,0.0
2012-09-27,36.55,38.16,36.32,37.73,37.73,1107900,0.0,0.0
2012-09-28,37.61,37.87,36.12,36.72,36.72,968300,0.0,0.0
2012-10-01,37.0,37.2,33.94,35.93,35.93,2338900,0.0,0.0
2012-10-02,35.91,35.99,34.24,35.37,35.37,968000,0.0,0.0
2012-10-03,35.51,36.1,34.95,36.05,36.05,648500,0.0,0.0
2012-10-04,35.5,35.79,34.82,34.94,34.94,592300,0.0,0.0
2012-10-05,35.06,35.28,32.43,33.03,33.03,1457700,0.0,0.0
2012-10-08,31.96,33.56,31.85,32.7,32.7,715000,0.0,0.0
2012-10-09,32.6,32.6,32.0,32.36,32.36,706800,0.0,0.0
2012-10-10,32.26,32.65,30.92,31.07,31.07,1223700,0.0,0.0
2012-10-11,31.53,32.07,30.9,31.52,31.52,1681400,0.0,0.0
2012-10-12,31.5,31.79,31.14,31.31,31.31,680500,0.0,0.0
2012-10-15,31.15,32.47,31.03,32.23,32.23,1183500,0.0,0.0
2012-10-16,31.13,32.78,30.23,32.0,32.0,6141000,0.0,0.0
2012-10-17,31.9,32.11,30.94,31.22,31.22,1701000,0.0,0.0
2012-10-18,31.0,31.6,30.82,31.17,31.17,1061400,0.0,0.0
2012-10-19,31.21,31.93,30.72,31.51,31.51,1718200,0.0,0.0
2012-10-22,31.83,31.83,30.12,30.49,30.49,1423000,0.0,0.0
2012-10-23,30.29,30.77,29.9,30.56,30.56,923600,0.0,0.0
2012-10-24,30.74,30.87,30.01,30.39,30.39,670600,0.0,0.0
2012-10-25,30.81,30.81,28.04,29.99,29.99,2040800,0.0,0.0
2012-10-26,29.65,29.91,28.76,28.99,28.99,917300,0.0,0.0
2012-10-31,28.96,29.04,27.75,28.03,28.03,1557800,0.0,0.0
2012-11-01,28.15,29.23,27.9,28.52,28.52,1435000,0.0,0.0
2012-11-02,28.67,28.76,27.77,28.23,28.23,829800,0.0,0.0
2012-11-05,28.18,28.41,27.41,27.69,27.69,795100,0.0,0.0
2012-11-06,27.84,28.18,27.58,27.75,27.75,569100,0.0,0.0
2012-11-07,27.45,27.57,26.87,27.36,27.36,649800,0.0,0.0
2012-11-08,27.34,27.35,26.73,26.81,26.81,733600,0.0,0.0
2012-11-09,26.91,27.06,26.58,26.92,26.92,849000,0.0,0.0
2012-11-12,26.97,27.0,26.15,26.54,26.54,722400,0.0,0.0
2012-11-13,26.31,26.7,26.1,26.3,26.3,412900,0.0,0.0
2012-11-14,26.53,27.36,26.34,26.58,26.58,752900,0.0,0.0
2012-11-15,26.64,27.44,26.64,27.39,27.39,1184200,0.0,0.0
2012-11-16,27.38,29.0,27.31,28.5,28.5,1379000,0.0,0.0
2012-11-19,28.81,28.92,27.32,28.14,28.14,1446000,0.0,0.0
2012-11-20,28.02,28.6,28.02,28.39,28.39,657700,0.0,0.0
2012-11-21,28.39,29.2,28.39,28.67,28.67,748100,0.0,0.0
2012-11-23,28.7,29.01,28.48,28.89,28.89,300600,0.0,0.0
2012-11-26,28.6,28.99,28.19,28.8,28.8,698500,0.0,0.0
2012-11-27,28.9,29.22,28.67,29.06,29.06,838100,0.0,0.0
2012-11-28,28.99,29.1,28.76,28.96,28.96,751700,0.0,0.0
2012-11-29,29.03,30.0,28.97,29.98,29.98,2153500,0.0,0.0
2012-11-30,30.21,30.92,28.1,30.2,30.2,8192600,0.0,0.0
2012-12-03,28.21,29.75,27.87,28.31,28.31,5164900,0.0,0.0
2012-12-04,28.0,28.55,27.87,28.13,28.13,1342200,0.0,0.0
2012-12-05,28.01,28.8,27.71,28.74,28.74,1316300,0.0,0.0
2012-12-06,28.26,29.0,27.78,28.89,28.89,938700,0.0,0.0
2012-12-07,28.6,28.7,27.84,27.89,27.89,1293000,0.0,0.0
2012-12-10,27.82,28.43,27.73,27.84,27.84,1735300,0.0,0.0
2012-12-11,27.82,28.0,27.55,27.6,27.6,1484800,0.0,0.0
2012-12-12,27.82,27.82,26.91,27.09,27.09,1876100,0.0,0.0
2012-12-13,27.17,27.46,26.93,27.2,27.2,1344600,0.0,0.0
2012-12-14,27.05,27.66,26.98,27.57,27.57,931800,0.0,0.0
2012-12-17,27.21,27.71,27.14,27.67,27.67,953300,0.0,0.0
2012-12-18,27.21,28.4,27.21,28.26,28.26,1564100,0.0,0.0
2012-12-19,28.28,29.67,28.05,29.37,29.37,2552900,0.0,0.0
2012-12-20,29.16,29.38,28.85,29.11,29.11,1312100,0.0,0.0
2012-12-21,29.02,29.43,28.66,29.37,29.37,1643600,0.0,0.0
2012-12-24,29.04,29.27,28.98,29.2,29.2,325000,0.0,0.0
2012-12-26,28.64,29.12,28.61,28.84,28.84,469900,0.0,0.0
2012-12-27,28.41,28.91,27.97,28.78,28.78,1194000,0.0,0.0
2012-12-28,28.45,28.77,28.34,28.41,28.41,676400,0.0,0.0
2012-12-31,28.08,29.18,28.08,29.02,29.02,994100,0.0,0.0
2013-01-02,29.5,29.7,29.02,29.26,29.26,1214800,0.0,0.0
2013-01-03,29.5,29.8,29.14,29.35,29.35,638000,0.0,0.0
2013-01-04,29.53,29.87,29.29,29.68,29.68,559000,0.0,0.0
2013-01-07,29.4,29.89,29.32,29.36,29.36,873500,0.0,0.0
2013-01-08,28.77,29.18,28.25,28.88,28.88,1195400,0.0,0.0
2013-01-09,28.77,29.81,28.77,29.74,29.74,885400,0.0,0.0
2013-01-10,29.89,29.89,29.22,29.77,29.77,721000,0.0,0.0
2013-01-11,29.5,32.44,29.44,32.27,32.27,3579800,0.0,0.0
2013-01-14,31.63,31.87,30.85,31.3,31.3,1536200,0.0,0.0
2013-01-15,31.19,33.71,31.0,33.46,33.46,3302300,0.0,0.0
2013-01-16,33.0,33.35,31.75,31.78,31.78,3933400,0.0,0.0
2013-01-17,31.85,33.4,31.14,33.15,33.15,2955200,0.0,0.0
2013-01-18,33.15,33.75,33.0,33.5,33.5,2604900,0.0,0.0
2013-01-22,33.42,33.63,32.96,33.54,33.54,1129900,0.0,0.0
2013-01-23,33.73,33.74,33.0,33.23,33.23,1306500,0.0,0.0
2013-01-24,33.53,33.62,33.15,33.49,33.49,2042700,0.0,0.0
2013-01-25,33.62,34.9,33.29,33.63,33.63,2140600,0.0,0.0
2013-01-28,33.88,34.98,33.88,34.08,34.08,1982300,0.0,0.0
2013-01-29,33.65,33.75,32.57,33.46,33.46,2411400,0.0,0.0
2013-01-30,33.49,33.64,32.31,32.78,32.78,1357400,0.0,0.0
2013-01-31,32.91,33.93,32.5,32.96,32.96,1078100,0.0,0.0
2013-02-01,33.27,34.02,33.27,33.9,33.9,2550000,0.0,0.0
2013-02-04,33.51,34.05,33.33,33.67,33.67,884400,0.0,0.0
2013-02-05,33.8,34.0,33.44,33.72,33.72,797600,0.0,0.0
2013-02-06,33.88,34.16,33.64,33.92,33.92,780900,0.0,0.0
2013-02-07,33.75,33.78,32.82,33.21,33.21,733500,0.0,0.0
2013-02-08,32.79,33.74,32.75,33.42,33.42,636800,0.0,0.0
2013-02-11,33.08,34.01,33.0,33.88,33.88,770900,0.0,0.0
2013-02-12,34.28,34.75,33.76,34.64,34.64,1711600,0.0,0.0
2013-02-13,34.42,34.83,34.12,34.5,34.5,717600,0.0,0.0
2013-02-14,34.47,35.19,34.02,35.08,35.08,1479200,0.0,0.0
2013-02-15,35.44,35.76,34.9,34.98,34.98,1555200,0.0,0.0
2013-02-19,34.74,35.35,34.67,34.68,34.68,728100,0.0,0.0
2013-02-20,34.88,35.07,34.04,34.11,34.11,827600,0.0,0.0
2013-02-21,34.18,34.82,33.78,34.04,34.04,794600,0.0,0.0
2013-02-22,34.05,35.06,34.0,35.01,35.01,703400,0.0,0.0
2013-02-25,35.0,36.31,35.0,35.55,35.55,1820000,0.0,0.0
2013-02-26,35.51,35.75,35.06,35.51,35.51,1802900,0.0,0.0
2013-02-27,35.3,36.47,35.1,36.36,36.36,1306400,0.0,0.0
2013-02-28,36.28,36.71,35.93,36.13,36.13,2107100,0.0,0.0
2013-03-01,37.08,39.18,36.13,38.97,38.97,4318400,0.0,0.0
2013-03-04,37.43,38.18,37.05,37.6,37.6,3742200,0.0,0.0
2013-03-05,37.28,37.68,37.01,37.56,37.56,3442600,0.0,0.0
2013-03-06,37.79,38.04,37.3,37.84,37.84,1806100,0.0,0.0
2013-03-07,38.0,38.07,37.64,38.01,38.01,1717800,0.0,0.0
2013-03-08,37.95,39.23,37.93,38.72,38.72,1755100,0.0,0.0
2013-03-11,37.77,39.03,37.51,38.62,38.62,1199600,0.0,0.0
2013-03-12,38.47,38.98,37.73,38.11,38.11,1524000,0.0,0.0
2013-03-13,38.22,38.72,37.91,38.56,38.56,1069500,0.0,0.0
2013-03-14,38.68,39.5,38.38,39.04,39.04,1633300,0.0,0.0
2013-03-15,39.11,39.49,38.65,39.0,39.0,1147800,0.0,0.0
2013-03-18,38.1,38.98,38.03,38.58,38.58,922400,0.0,0.0
2013-03-19,38.65,38.8,37.13,37.49,37.49,1635200,0.0,0.0
2013-03-20,37.86,38.56,37.61,38.55,38.55,1166700,0.0,0.0
2013-03-21,38.16,38.82,37.62,38.46,38.46,1010800,0.0,0.0
2013-03-22,38.44,39.3,38.03,39.05,39.05,1312600,0.0,0.0
2013-03-25,38.52,40.63,38.47,39.98,39.98,3272600,0.0,0.0
2013-03-26,39.49,39.7,38.6,39.0,39.0,3280100,0.0,0.0
2013-03-27,39.26,40.03,38.82,40.02,40.02,1657800,0.0,0.0
2013-03-28,39.84,40.58,39.8,40.03,40.03,1425700,0.0,0.0
2013-04-01,39.82,40.3,39.66,40.0,40.0,1540300,0.0,0.0
2013-04-02,40.01,40.37,39.6,39.73,39.73,929700,0.0,0.0
2013-04-03,39.71,39.9,38.75,39.33,39.33,1601600,0.0,0.0
2013-04-04,39.35,39.89,39.1,39.49,39.49,1322800,0.0,0.0
2013-04-05,38.99,40.0,38.6,39.91,39.91,1121800,0.0,0.0
2013-04-08,39.33,40.22,39.26,39.86,39.86,1397700,0.0,0.0
2013-04-09,39.75,40.65,39.69,40.45,40.45,1150000,0.0,0.0
2013-04-10,40.56,41.44,40.29,41.16,41.16,2540900,0.0,0.0
2013-04-11,41.37,42.25,40.99,42.14,42.14,1596500,0.0,0.0
2013-04-12,42.13,42.4,41.64,42.26,42.26,881200,0.0,0.0
2013-04-15,42.09,42.48,41.42,41.45,41.45,1441700,0.0,0.0
2013-04-16,41.6,42.28,41.22,42.14,42.14,1870800,0.0,0.0
2013-04-17,42.03,42.49,41.73,42.1,42.1,1295700,0.0,0.0
2013-04-18,42.42,42.42,40.79,41.02,41.02,1040700,0.0,0.0
2013-04-19,41.03,41.03,40.03,40.63,40.63,1229400,0.0,0.0
2013-04-22,41.06,41.49,40.22,40.71,40.71,1004300,0.0,0.0
2013-04-23,40.64,41.77,40.64,41.51,41.51,645900,0.0,0.0
2013-04-24,41.45,41.5,40.72,40.88,40.88,908500,0.0,0.0
2013-04-25,41.06,42.09,40.75,42.03,42.03,1467500,0.0,0.0
2013-04-26,41.95,42.53,41.03,41.14,41.14,1024200,0.0,0.0
2013-04-29,41.69,41.86,41.21,41.73,41.73,865300,0.0,0.0
2013-04-30,41.76,42.16,40.48,40.8,40.8,1481600,0.0,0.0
2013-05-01,40.59,41.63,40.59,40.73,40.73,1030500,0.0,0.0
2013-05-02,40.9,42.5,40.72,42.18,42.18,1343700,0.0,0.0
2013-05-03,42.5,43.49,42.31,43.28,43.28,828500,0.0,0.0
2013-05-06,43.4,43.97,42.87,43.68,43.68,651400,0.0,0.0
2013-05-07,43.4,44.49,42.99,44.42,44.42,891900,0.0,0.0
2013-05-08,42.85,44.6,42.85,43.37,43.37,1454500,0.0,0.0
2013-05-09,43.67,43.69,41.77,43.05,43.05,1498100,0.0,0.0
2013-05-10,43.75,45.16,43.41,44.89,44.89,1480400,0.0,0.0
2013-05-13,44.76,45.04,44.02,44.25,44.25,664000,0.0,0.0
2013-05-14,44.56,45.22,44.39,45.12,45.12,1247300,0.0,0.0
2013-05-15,45.27,45.44,43.86,44.28,44.28,1022600,0.0,0.0
2013-05-16,44.81,45.2,44.52,44.7,44.7,1188000,0.0,0.0
2013-05-17,45.02,45.55,44.53,45.44,45.44,954100,0.0,0.0
2013-05-20,45.98,47.14,45.82,46.49,46.49,1043600,0.0,0.0
2013-05-21,46.52,47.21,45.84,46.7,46.7,711800,0.0,0.0
2013-05-22,46.84,46.9,44.76,45.11,45.11,868400,0.0,0.0
2013-05-23,45.0,45.32,43.61,44.88,44.88,745400,0.0,0.0
2013-05-24,44.82,44.86,44.06,44.82,44.82,609100,0.0,0.0
2013-05-28,45.03,46.09,45.02,45.79,45.79,975100,0.0,0.0
2013-05-29,45.48,46.06,44.46,45.87,45.87,1510800,0.0,0.0
2013-05-30,45.94,46.21,44.45,45.22,45.22,2397700,0.0,0.0
2013-05-31,44.05,47.11,43.4,46.76,46.76,2795600,0.0,0.0
2013-06-03,46.24,46.45,44.79,45.03,45.03,2377300,0.0,0.0
2013-06-04,44.61,45.45,42.96,42.99,42.99,2116700,0.0,0.0
2013-06-05,42.79,43.11,41.29,42.02,42.02,2467700,0.0,0.0
2013-06-06,42.1,43.03,41.78,42.89,42.89,937000,0.0,0.0
2013-06-07,43.0,43.5,42.24,43.42,43.42,1418000,0.0,0.0
2013-06-10,43.79,44.15,43.04,44.13,44.13,1092400,0.0,0.0
2013-06-11,43.58,44.65,42.97,44.1,44.1,1286500,0.0,0.0
2013-06-12,44.49,44.79,43.73,43.8,43.8,1072900,0.0,0.0
2013-06-13,43.65,43.87,43.11,43.81,43.81,751400,0.0,0.0
2013-06-14,44.02,44.28,42.97,43.07,43.07,609000,0.0,0.0
2013-06-17,43.48,44.15,43.4,43.85,43.85,1213900,0.0,0.0
2013-06-18,43.69,44.67,43.42,43.97,43.97,1312900,0.0,0.0
2013-06-19,43.91,44.17,43.69,43.72,43.72,1452400,0.0,0.0
2013-06-20,43.66,43.79,43.05,43.59,43.59,1352900,0.0,0.0
2013-06-21,43.8,43.95,42.83,43.85,43.85,1561100,0.0,0.0
2013-06-24,43.31,44.4,43.0,43.78,43.78,1344600,0.0,0.0
2013-06-25,43.88,44.29,43.51,43.95,43.95,1066700,0.0,0.0
2013-06-26,44.55,46.11,44.0,45.99,45.99,2003200,0.0,0.0
2013-06-27,45.94,47.11,45.25,47.01,47.01,1558900,0.0,0.0
2013-06-28,46.75,47.61,46.29,46.36,46.36,8400000,0.0,0.0
2013-07-01,46.35,47.92,46.15,47.72,47.72,1569200,0.0,0.0
2013-07-02,47.43,49.29,47.4,48.15,48.15,2364100,0.0,0.0
2013-07-03,48.38,48.76,47.51,48.41,48.41,892100,0.0,0.0
2013-07-05,48.58,49.34,48.58,49.32,49.32,806000,0.0,0.0
2013-07-08,49.57,49.58,48.19,48.25,48.25,1091000,0.0,0.0
2013-07-09,48.22,49.07,47.6,48.65,48.65,1145000,0.0,0.0
2013-07-10,48.79,49.85,48.68,49.81,49.81,994800,0.0,0.0
2013-07-11,50.08,50.15,49.2,49.5,49.5,972500,0.0,0.0
2013-07-12,49.67,51.11,49.5,50.72,50.72,1634100,0.0,0.0
2013-07-15,50.63,51.31,50.39,50.45,50.45,1073200,0.0,0.0
2013-07-16,50.14,50.4,49.32,49.92,49.92,1694300,0.0,0.0
2013-07-17,49.84,50.77,49.74,49.99,49.99,764700,0.0,0.0
2013-07-18,50.19,50.32,49.59,49.94,49.94,515900,0.0,0.0
2013-07-19,49.61,50.15,49.51,49.67,49.67,718900,0.0,0.0
2013-07-22,49.95,50.28,49.62,49.84,49.84,626900,0.0,0.0
2013-07-23,50.36,50.53,49.91,50.1,50.1,657700,0.0,0.0
2013-07-24,50.26,51.46,50.26,51.16,51.16,1195500,0.0,0.0
2013-07-25,51.15,52.12,51.08,51.36,51.36,745300,0.0,0.0
2013-07-26,51.04,51.14,50.14,50.46,50.46,1229300,0.0,0.0
2013-07-29,50.73,50.73,49.47,49.86,49.86,891500,0.0,0.0
2013-07-30,49.78,50.05,49.4,49.93,49.93,971000,0.0,0.0
2013-07-31,50.21,50.57,49.5,50.01,50.01,718100,0.0,0.0
2013-08-01,50.28,52.08,50.15,51.26,51.26,957500,0.0,0.0
2013-08-02,51.41,53.47,50.76,52.6,52.6,1329700,0.0,0.0
2013-08-05,52.17,53.19,52.17,52.98,52.98,784400,0.0,0.0
2013-08-06,53.01,53.07,52.03,52.1,52.1,656100,0.0,0.0
2013-08-07,52.0,52.0,51.26,51.68,51.68,475300,0.0,0.0
2013-08-08,51.85,52.22,51.42,52.02,52.02,430700,0.0,0.0
2013-08-09,52.14,52.86,51.66,51.73,51.73,400100,0.0,0.0
2013-08-12,51.66,52.57,51.3,52.35,52.35,221500,0.0,0.0
2013-08-13,52.11,52.97,51.65,52.24,52.24,266600,0.0,0.0
2013-08-14,52.52,52.82,51.66,51.69,51.69,302700,0.0,0.0
2013-08-15,50.95,51.09,49.44,49.91,49.91,730200,0.0,0.0
2013-08-16,50.06,50.06,49.33,49.8,49.8,453900,0.0,0.0
2013-08-19,49.98,50.97,49.61,50.0,50.0,822500,0.0,0.0
2013-08-20,50.13,50.42,49.29,49.94,49.94,517100,0.0,0.0
2013-08-21,49.97,50.76,49.69,50.01,50.01,332800,0.0,0.0
2013-08-22,50.26,50.56,49.85,50.19,50.19,386100,0.0,0.0
2013-08-23,50.2,50.5,49.39,50.21,50.21,671000,0.0,0.0
2013-08-26,50.28,50.98,50.06,50.16,50.16,593700,0.0,0.0
2013-08-27,49.84,49.84,47.77,48.18,48.18,1230500,0.0,0.0
2013-08-28,48.11,48.47,47.69,48.11,48.11,1233000,0.0,0.0
2013-08-29,48.36,49.65,48.32,48.92,48.92,1465400,0.0,0.0
2013-08-30,53.7,55.83,52.52,55.21,55.21,4905100,0.0,0.0
2013-09-03,54.75,56.52,54.5,55.24,55.24,2340100,0.0,0.0
2013-09-04,55.0,55.94,54.76,55.33,55.33,885400,0.0,0.0
2013-09-05,55.26,55.92,55.0,55.39,55.39,803200,0.0,0.0
2013-09-06,55.93,57.75,55.57,56.34,56.34,1590500,0.0,0.0
2013-09-09,56.48,59.75,56.35,59.43,59.43,1744500,0.0,0.0
2013-09-10,59.98,61.21,59.47,60.35,60.35,1386500,0.0,0.0
2013-09-11,60.1,61.75,59.95,61.0,61.0,884300,0.0,0.0
2013-09-12,61.18,62.21,60.57,60.78,60.78,1267000,0.0,0.0
2013-09-13,60.72,60.9,59.29,59.54,59.54,943800,0.0,0.0
2013-09-16,61.35,61.57,58.36,59.11,59.11,1552500,0.0,0.0
2013-09-17,59.49,59.76,58.03,59.37,59.37,1382100,0.0,0.0
2013-09-18,59.55,60.5,59.32,60.46,60.46,1084600,0.0,0.0
2013-09-19,60.66,62.0,60.53,61.33,61.33,1046600,0.0,0.0
2013-09-20,62.12,63.34,61.45,61.98,61.98,3384300,0.0,0.0
2013-09-23,62.09,62.23,58.85,60.76,60.76,1622000,0.0,0.0
2013-09-24,60.4,61.29,59.07,60.37,60.37,643400,0.0,0.0
2013-09-25,60.59,60.94,59.67,60.44,60.44,551400,0.0,0.0
2013-09-26,60.71,61.97,60.52,61.97,61.97,957100,0.0,0.0
